Employee_ID,Age,Department,Job_Role,Education,Monthly_Income_AED,Years_At_Company,Job_Satisfaction,Work_Life_Balance,OverTime,Distance_From_Home_km,Attrition
EMP1020,48,Operations,Consultant,Bachelor,6142.0,7.5,1,2,No,5,No
EMP1021,57,Operations,Consultant,Bachelor,6951.0,1.1,1,1,No,6,Yes
EMP1022,32,Sales,Analyst,High School,11071.0,1.9,4,2,Yes,3,No
EMP1023,41,Sales,Consultant,Bachelor,6100.0,1.3,1,1,No,19,No
EMP1024,34,IT,Analyst,Master,8387.0,1.2,4,4,No,9,Yes
EMP1025,29,Operations,Executive,Bachelor,6283.0,7.4,3,2,Yes,3,No
EMP1026,30,Marketing,Developer,Master,10642.0,6.0,4,3,Yes,11,No
EMP1027,28,HR,Executive,Bachelor,9885.0,1.5,4,3,Yes,10,No
EMP1028,23,Marketing,Executive,Bachelor,9076.0,2.7,4,3,Yes,24,No
EMP1029,59,Marketing,Analyst,Master,4585.0,4.7,1,4,No,25,No
EMP1030,46,Marketing,Analyst,Bachelor,6920.0,0.5,3,2,No,9,No
EMP1031,57,Finance,Analyst,Bachelor,8798.0,1.6,1,4,No,24,No
EMP1032,46,IT,Analyst,PhD,7523.0,11.2,2,3,No,20,No
EMP1033,30,Sales,Manager,PhD,4452.0,30.0,4,1,No,27,No
EMP1034,31,Marketing,Developer,Master,9011.0,0.5,1,3,Yes,23,No
EMP1035,56,Operations,Developer,High School,10009.0,1.1,4,3,No,29,No
EMP1036,49,Sales,Developer,Bachelor,4148.0,1.3,1,4,No,19,Yes
EMP1037,32,Sales,Manager,High School,6893.0,3.2,3,1,No,12,No
EMP1038,55,Operations,Analyst,Bachelor,5188.0,0.9,4,4,No,4,No
EMP1039,36,Sales,Analyst,Master,4002.0,28.3,4,4,Yes,26,No
EMP1040,36,IT,Consultant,Bachelor,10519.0,0.7,1,3,No,16,Yes
EMP1041,34,Finance,Analyst,Bachelor,10553.0,3.6,4,1,No,19,No
EMP1042,24,Sales,Manager,Master,5569.0,2.0,4,1,Yes,14,No
EMP1043,32,Operations,Developer,Bachelor,3459.0,4.6,1,4,No,22,No
EMP1044,36,HR,Developer,Master,12902.0,1.1,3,2,Yes,19,No
EMP1045,35,Marketing,Analyst,Bachelor,5796.0,1.7,3,4,No,22,No
EMP1046,26,Marketing,Consultant,Bachelor,5947.0,4.9,1,4,No,20,No
EMP1047,47,Marketing,Developer,Bachelor,11523.0,3.7,1,1,No,4,Yes
EMP1048,22,Finance,Analyst,Bachelor,3000.0,7.4,3,2,Yes,28,No
EMP1049,52,HR,Analyst,Bachelor,6034.0,2.9,2,3,No,27,No
EMP1050,41,Operations,Analyst,Master,3898.0,2.5,4,2,Yes,19,No
EMP1051,25,Sales,Manager,Master,12243.0,0.7,3,4,Yes,7,No
EMP1052,58,Operations,Developer,Master,12334.0,1.8,4,4,No,7,No
EMP1053,42,Operations,Manager,Master,6052.0,20.2,2,2,No,13,No
EMP1054,57,HR,Consultant,Bachelor,13019.0,0.5,3,1,Yes,10,No
EMP1055,45,Sales,Manager,Bachelor,11158.0,1.2,1,2,No,1,Yes
EMP1056,53,HR,Executive,High School,9493.0,0.5,3,4,No,3,No
EMP1057,59,HR,Manager,Bachelor,10543.0,6.5,4,2,No,22,No
EMP1058,28,Marketing,Manager,Bachelor,4719.0,3.2,4,2,No,23,No
EMP1059,47,Finance,Manager,High School,4191.0,2.0,1,3,No,9,No
EMP1060,55,Sales,Developer,Master,12560.0,1.6,2,3,No,26,No
EMP1061,29,Operations,Analyst,High School,10695.0,6.1,3,2,No,6,No
EMP1062,31,Finance,Consultant,Bachelor,7175.0,4.0,2,4,No,10,No
EMP1063,55,Finance,Executive,Bachelor,7312.0,6.3,3,2,No,8,No
EMP1064,28,IT,Manager,Master,9250.0,3.3,3,4,Yes,3,No
EMP1065,54,Marketing,Executive,Bachelor,9011.0,0.5,2,2,No,24,No
EMP1066,53,Operations,Developer,Master,9837.0,0.9,1,1,No,1,No
EMP1067,56,Finance,Consultant,Master,11819.0,4.2,3,1,No,15,No
EMP1068,48,IT,Analyst,Bachelor,5170.0,3.4,4,3,No,3,No
EMP1069,49,Finance,Analyst,Master,8337.0,0.5,2,4,No,28,No
EMP1070,24,HR,Consultant,High School,10287.0,2.6,1,2,No,16,No
EMP1071,44,Finance,Executive,High School,9244.0,3.9,2,3,Yes,27,No
EMP1072,30,Operations,Developer,Bachelor,13756.0,1.3,1,2,No,2,No
EMP1073,43,Operations,Consultant,Bachelor,7817.0,1.3,3,1,Yes,3,No
EMP1074,50,Sales,Manager,Master,8164.0,8.7,1,3,No,14,No
EMP1075,39,Operations,Manager,Master,11481.0,6.3,4,1,No,26,No
EMP1076,49,Operations,Analyst,Bachelor,4800.0,0.5,2,1,No,14,No
EMP1077,55,HR,Analyst,Bachelor,4439.0,4.8,2,4,No,4,No
EMP1078,55,Finance,Developer,High School,11655.0,20.3,3,1,No,13,No
EMP1079,51,HR,Executive,High School,9172.0,1.1,1,2,Yes,29,Yes
EMP1080,40,HR,Consultant,Bachelor,6882.0,6.3,1,4,No,20,Yes
EMP1081,43,IT,Analyst,Bachelor,11042.0,0.5,3,1,Yes,8,Yes
EMP1082,33,Sales,Analyst,Master,3000.0,0.5,1,2,Yes,19,No
EMP1083,23,Finance,Executive,Bachelor,7946.0,3.6,3,3,No,10,No
EMP1084,52,Finance,Developer,Master,5744.0,0.5,2,1,No,13,No
EMP1085,27,IT,Analyst,High School,9913.0,4.6,4,3,No,19,No
EMP1086,33,Finance,Consultant,Master,8220.0,2.9,4,4,Yes,15,No
EMP1087,31,HR,Executive,Bachelor,6844.0,2.0,1,2,No,15,No
EMP1088,51,Finance,Developer,Bachelor,8193.0,7.9,2,1,Yes,3,No
EMP1089,41,HR,Executive,Bachelor,8980.0,8.4,1,2,Yes,18,No
EMP1090,31,Marketing,Executive,Bachelor,3000.0,2.2,3,1,No,28,No
EMP1091,33,Sales,Consultant,Bachelor,6020.0,3.4,1,4,No,29,No
EMP1092,53,Finance,Manager,High School,7496.0,4.3,4,2,No,29,No
EMP1093,51,Finance,Analyst,High School,15885.0,9.0,2,1,No,5,No
EMP1094,25,Finance,Manager,Bachelor,3033.0,1.7,1,4,No,15,No
EMP1095,46,Finance,Executive,Master,10544.0,1.2,3,4,No,7,No
EMP1096,41,Sales,Consultant,Bachelor,4615.0,7.6,3,3,No,25,No
EMP1097,25,IT,Analyst,Master,9523.0,0.9,1,3,No,16,No
EMP1098,22,HR,Analyst,PhD,8683.0,0.5,2,3,Yes,4,Yes
EMP1099,26,HR,Manager,Bachelor,9693.0,23.4,3,2,No,23,No
EMP1100,24,Marketing,Developer,High School,5373.0,4.0,3,3,Yes,3,No
EMP1101,41,HR,Consultant,Master,8575.0,1.4,4,1,No,14,No
EMP1102,28,Operations,Executive,Bachelor,6862.0,14.0,1,4,No,1,Yes
EMP1103,49,Sales,Consultant,Master,5030.0,5.3,4,2,No,22,No
EMP1104,58,HR,Developer,Master,9767.0,8.0,3,4,No,27,No
EMP1105,58,HR,Analyst,Bachelor,11080.0,19.6,4,2,No,27,No
EMP1106,31,Sales,Developer,Master,4182.0,14.0,4,3,No,23,No
EMP1107,36,Marketing,Developer,Bachelor,7175.0,0.6,1,3,No,19,No
EMP1108,52,Sales,Manager,Bachelor,8054.0,1.9,4,4,No,6,No
EMP1109,26,Sales,Consultant,Bachelor,5738.0,4.3,2,2,No,26,No
EMP1110,45,Operations,Manager,Bachelor,7718.0,3.3,2,2,No,12,No
EMP1111,34,Sales,Consultant,Bachelor,3103.0,4.7,4,3,Yes,21,No
EMP1112,54,Operations,Analyst,Bachelor,9526.0,6.0,3,1,No,9,No
EMP1113,37,Operations,Developer,PhD,6002.0,2.0,4,1,No,25,No
EMP1114,37,HR,Developer,High School,9186.0,19.0,2,1,Yes,21,No
EMP1115,59,Sales,Analyst,Bachelor,5177.0,14.3,1,3,No,20,No
EMP1116,56,Finance,Analyst,Bachelor,6343.0,0.5,4,1,No,19,No
EMP1117,46,Marketing,Executive,Bachelor,5437.0,3.3,2,4,No,18,No
EMP1118,25,Marketing,Consultant,High School,4831.0,5.8,4,3,No,21,No
EMP1119,35,Sales,Manager,Master,6847.0,4.4,1,4,No,13,No
EMP1120,49,HR,Executive,Bachelor,3000.0,19.4,3,1,Yes,16,Yes
EMP1121,35,HR,Developer,Master,10220.0,7.4,4,2,Yes,2,No
EMP1122,33,IT,Manager,Bachelor,9698.0,1.6,1,4,No,10,No
EMP1123,34,Finance,Consultant,High School,10800.0,3.1,3,1,No,22,No
EMP1124,58,Finance,Analyst,Master,3000.0,2.1,3,1,Yes,3,No
EMP1125,28,Finance,Consultant,Master,5293.0,4.4,4,4,No,16,No
EMP1126,31,Operations,Developer,Master,8325.0,4.6,3,1,Yes,21,No
EMP1127,51,IT,Consultant,Master,3000.0,0.7,4,2,Yes,1,No
EMP1128,55,Finance,Executive,PhD,9621.0,3.7,4,2,No,13,No
EMP1129,57,Finance,Developer,Bachelor,8139.0,1.7,4,1,Yes,24,Yes
EMP1130,41,Marketing,Manager,Bachelor,8070.0,4.4,4,4,Yes,11,Yes
EMP1131,22,Marketing,Analyst,Bachelor,11673.0,2.2,1,4,Yes,27,No
EMP1132,42,IT,Analyst,Master,4408.0,2.5,1,2,No,12,No
EMP1133,50,Sales,Manager,Bachelor,5678.0,0.5,1,3,No,27,No
EMP1134,45,Sales,Executive,PhD,5090.0,3.8,1,4,No,8,Yes
EMP1135,47,Finance,Analyst,Master,3000.0,0.5,1,2,No,17,Yes
EMP1136,29,IT,Manager,High School,11663.0,0.5,1,1,Yes,5,No
EMP1137,26,Finance,Executive,Master,5998.0,1.9,4,2,Yes,5,No
EMP1138,40,Finance,Manager,High School,6351.0,3.9,2,3,Yes,13,No
EMP1139,44,Marketing,Consultant,Bachelor,10438.0,1.5,2,1,No,27,No
EMP1140,29,HR,Analyst,Bachelor,14156.0,2.9,1,4,Yes,25,No
EMP1141,47,IT,Analyst,Master,3000.0,2.2,3,2,No,12,No
EMP1142,47,Operations,Developer,Master,6971.0,2.5,1,2,No,2,No
EMP1143,38,Operations,Consultant,Bachelor,9022.0,3.3,4,4,No,17,No
EMP1144,53,IT,Consultant,Master,7567.0,2.3,2,2,Yes,10,No
EMP1145,43,Marketing,Executive,Bachelor,6474.0,12.8,1,3,No,22,Yes
EMP1146,46,Marketing,Manager,Master,15412.0,5.1,1,3,Yes,4,Yes
EMP1147,31,IT,Developer,Master,11853.0,1.7,4,2,No,17,No
EMP1148,51,HR,Consultant,Bachelor,9458.0,0.7,2,4,No,8,No
EMP1149,38,Operations,Analyst,PhD,5984.0,2.6,3,4,Yes,13,Yes
EMP1150,38,Sales,Executive,PhD,8888.0,11.0,4,1,Yes,4,No
EMP1151,43,Marketing,Developer,Master,7811.0,0.7,2,3,No,23,No
EMP1152,55,Marketing,Executive,Master,5955.0,1.0,2,1,No,2,No
EMP1153,28,Finance,Consultant,High School,5325.0,0.5,2,2,Yes,20,No
EMP1154,26,IT,Analyst,High School,3697.0,6.5,4,2,No,3,No
EMP1155,44,IT,Consultant,Master,8164.0,2.6,2,3,No,21,No
EMP1156,23,IT,Developer,Bachelor,3848.0,5.5,1,1,No,12,No
EMP1157,40,Finance,Executive,Master,13302.0,4.3,3,1,No,15,Yes
EMP1158,23,Sales,Executive,Bachelor,5055.0,2.8,2,4,No,1,No
EMP1159,57,IT,Consultant,Master,4980.0,2.8,2,1,No,9,Yes
EMP1160,40,Sales,Executive,Bachelor,10923.0,10.1,2,2,No,25,No
EMP1161,50,Marketing,Developer,Bachelor,12667.0,5.1,1,4,No,20,No
EMP1162,31,Marketing,Manager,Bachelor,11026.0,0.5,4,3,Yes,19,No
EMP1163,54,Marketing,Analyst,High School,9089.0,0.5,4,2,No,1,No
EMP1164,36,IT,Consultant,Bachelor,11871.0,7.3,3,4,No,11,No
EMP1165,27,Sales,Developer,Bachelor,8939.0,12.7,3,1,Yes,1,No
EMP1166,38,HR,Developer,Bachelor,4317.0,3.0,1,2,No,7,No
EMP1167,30,Sales,Executive,Master,7285.0,11.7,4,1,No,9,No
EMP1168,38,HR,Executive,Bachelor,8555.0,3.8,2,2,Yes,8,No
EMP1169,54,IT,Manager,Master,6782.0,1.0,4,2,No,1,No
EMP1170,51,Sales,Manager,Bachelor,8747.0,0.5,2,3,No,10,No
EMP1171,33,Marketing,Executive,Master,3000.0,2.0,4,2,No,9,No
EMP1172,41,Sales,Consultant,Master,10726.0,2.8,1,2,No,17,No
EMP1173,22,Marketing,Executive,Bachelor,6678.0,7.7,3,2,No,18,No
EMP1174,44,HR,Developer,PhD,9578.0,1.1,4,2,No,6,No
EMP1175,54,HR,Executive,High School,3000.0,4.1,3,1,No,12,No
EMP1176,36,IT,Manager,Bachelor,4033.0,0.5,1,1,No,13,Yes
EMP1177,30,Operations,Executive,Bachelor,5197.0,10.2,3,1,Yes,24,No
EMP1178,38,Sales,Manager,Master,6774.0,1.5,4,4,Yes,28,No
EMP1179,40,Sales,Manager,Bachelor,15353.0,10.0,4,3,Yes,23,No
EMP1180,50,HR,Executive,Bachelor,9211.0,4.3,4,2,Yes,23,No
EMP1181,41,Sales,Developer,PhD,9528.0,2.3,4,2,Yes,26,No
EMP1182,26,Marketing,Analyst,PhD,7754.0,0.8,3,3,No,28,Yes
EMP1183,34,HR,Analyst,PhD,9811.0,5.4,1,3,No,28,No
EMP1184,32,Marketing,Consultant,PhD,11111.0,0.8,4,1,No,23,No
EMP1185,41,Finance,Executive,Bachelor,8590.0,2.6,1,1,No,5,No
EMP1186,56,Sales,Developer,Bachelor,10397.0,1.5,3,1,Yes,14,No
EMP1187,49,Finance,Consultant,Bachelor,9745.0,4.9,3,4,Yes,3,No
EMP1188,22,HR,Manager,Bachelor,11644.0,6.3,3,1,No,12,No
EMP1189,38,Finance,Executive,Bachelor,4111.0,7.3,3,4,Yes,3,No
EMP1190,55,Operations,Consultant,Bachelor,10522.0,12.5,4,1,No,21,No
EMP1191,38,Marketing,Analyst,High School,6870.0,0.5,2,4,Yes,14,Yes
EMP1192,47,Marketing,Manager,High School,5344.0,6.0,1,1,Yes,24,No
EMP1193,39,HR,Manager,Bachelor,8822.0,3.4,2,2,Yes,1,No
EMP1194,44,Marketing,Developer,Master,6160.0,7.7,1,3,No,19,No
EMP1195,40,HR,Executive,Bachelor,11971.0,1.5,3,4,No,17,Yes
EMP1196,22,IT,Manager,PhD,9706.0,5.2,2,3,No,5,No
EMP1197,49,IT,Consultant,High School,13158.0,0.5,4,2,No,21,No
EMP1198,23,IT,Consultant,Master,8463.0,1.4,1,4,Yes,6,Yes
EMP1199,41,Marketing,Manager,Master,12388.0,12.2,3,3,No,27,No
EMP1200,33,Operations,Analyst,Master,4654.0,4.4,3,4,No,19,No
EMP1201,54,HR,Consultant,Bachelor,5351.0,0.5,4,3,No,18,No
EMP1202,44,Operations,Developer,Master,6203.0,6.3,2,2,No,9,No
EMP1203,58,Operations,Developer,Bachelor,12322.0,1.4,2,3,No,16,No
EMP1204,30,Sales,Manager,Master,4232.0,7.0,3,3,No,11,No
EMP1205,53,Marketing,Manager,Bachelor,6140.0,5.1,1,4,No,15,No
EMP1206,54,Operations,Manager,Bachelor,9392.0,6.9,4,2,Yes,1,No
EMP1207,34,Operations,Executive,Bachelor,12206.0,10.9,4,4,No,19,No
EMP1208,51,IT,Developer,PhD,11380.0,1.2,1,4,No,11,No
EMP1209,23,Marketing,Analyst,Master,8081.0,4.5,3,1,Yes,1,No
EMP1210,45,IT,Developer,Bachelor,6101.0,1.1,1,4,No,24,No
EMP1211,55,Sales,Executive,Bachelor,5894.0,1.6,1,4,No,7,Yes
EMP1212,56,IT,Developer,Bachelor,7242.0,6.7,4,3,No,5,No
EMP1213,48,Operations,Consultant,Bachelor,13326.0,18.2,1,1,No,10,Yes
EMP1214,28,IT,Developer,Bachelor,7375.0,3.2,3,3,Yes,12,No
EMP1215,50,IT,Manager,Master,3197.0,2.3,4,2,Yes,16,No
EMP1216,28,HR,Executive,Master,8774.0,3.6,2,4,No,4,No
EMP1217,53,IT,Consultant,Bachelor,7025.0,18.5,3,2,Yes,12,No
EMP1218,52,Marketing,Consultant,Master,3000.0,1.6,1,3,Yes,3,No
EMP1219,29,HR,Analyst,Bachelor,10058.0,3.0,4,4,Yes,28,Yes
EMP1220,33,Operations,Analyst,Bachelor,6995.0,0.7,2,3,No,9,No
EMP1221,35,HR,Consultant,Master,8045.0,7.7,1,4,Yes,8,No
EMP1222,52,IT,Manager,Master,5071.0,2.0,2,4,No,3,No
EMP1223,42,Marketing,Executive,PhD,10173.0,3.8,3,3,No,24,No
EMP1224,56,Operations,Analyst,Bachelor,16573.0,5.9,4,4,No,13,No
EMP1225,28,Operations,Executive,Master,8404.0,7.8,4,3,No,24,No
EMP1226,27,Operations,Manager,Bachelor,6485.0,1.1,2,2,No,24,No
EMP1227,36,Sales,Analyst,Bachelor,9299.0,16.1,2,2,Yes,17,Yes
EMP1228,24,HR,Consultant,High School,4800.0,0.8,3,3,Yes,8,Yes
EMP1229,47,IT,Executive,PhD,7949.0,1.2,2,1,No,18,No
EMP1230,32,HR,Manager,Bachelor,7621.0,0.5,4,2,No,2,No
EMP1231,59,Operations,Analyst,Bachelor,11275.0,7.0,3,1,Yes,2,No
EMP1232,29,Marketing,Manager,Bachelor,6845.0,4.2,1,4,Yes,7,No
EMP1233,58,Sales,Consultant,Bachelor,11140.0,9.3,4,1,Yes,10,No
EMP1234,29,Operations,Executive,Bachelor,4642.0,0.9,2,1,No,27,No
EMP1235,33,IT,Manager,High School,8941.0,3.9,4,4,No,28,No
EMP1236,30,Sales,Manager,Master,8429.0,4.5,3,2,Yes,28,No
EMP1237,44,IT,Consultant,Master,9743.0,4.5,1,3,No,2,No
EMP1238,40,HR,Executive,Master,11860.0,8.5,3,2,Yes,4,No
EMP1239,25,IT,Consultant,Bachelor,7515.0,3.4,2,3,No,26,No
EMP1240,27,Marketing,Analyst,Bachelor,12633.0,3.5,2,4,No,11,No
EMP1241,31,Finance,Analyst,PhD,4675.0,0.8,2,2,Yes,2,Yes
EMP1242,23,Marketing,Consultant,PhD,6979.0,1.1,2,2,Yes,13,No
EMP1243,36,IT,Executive,Bachelor,7325.0,7.6,1,4,Yes,27,Yes
EMP1244,48,Finance,Manager,PhD,5611.0,17.2,3,4,No,10,No
EMP1245,59,Finance,Consultant,Bachelor,5491.0,2.9,3,1,Yes,9,No
EMP1246,23,Operations,Analyst,PhD,7725.0,12.9,2,2,Yes,4,No
EMP1247,52,Marketing,Analyst,Bachelor,13892.0,5.8,3,2,No,25,No
EMP1248,35,Sales,Developer,PhD,5308.0,0.5,2,2,Yes,28,No
EMP1249,34,Operations,Executive,Master,3000.0,3.5,3,4,No,26,No
EMP1250,38,Finance,Manager,Master,7145.0,3.6,3,2,No,3,No
EMP1251,42,Sales,Consultant,Bachelor,11088.0,2.2,2,4,No,11,No
EMP1252,47,Operations,Consultant,Master,3000.0,7.6,3,4,No,5,No
EMP1253,55,Finance,Consultant,Bachelor,8183.0,2.8,2,3,Yes,20,No
EMP1254,54,IT,Analyst,Bachelor,12773.0,9.6,3,2,No,26,No
EMP1255,32,Marketing,Developer,Bachelor,10622.0,5.0,2,2,Yes,6,No
EMP1256,54,Operations,Executive,Bachelor,5750.0,4.6,3,3,No,14,No
EMP1257,28,Finance,Analyst,Bachelor,11071.0,0.5,2,2,No,29,No
EMP1258,41,Finance,Analyst,Master,9815.0,9.5,2,2,No,29,No
EMP1259,32,HR,Developer,High School,5346.0,2.8,2,1,No,29,No
EMP1260,36,Marketing,Developer,Master,8409.0,6.6,3,1,No,6,No
EMP1261,58,Finance,Developer,PhD,8192.0,5.2,3,1,Yes,12,No
EMP1262,40,HR,Manager,Bachelor,12948.0,3.8,1,4,No,19,No
EMP1263,37,Sales,Analyst,Bachelor,12125.0,8.2,2,1,No,11,No
EMP1264,34,Marketing,Manager,High School,12653.0,0.8,3,2,Yes,15,No
EMP1265,43,Sales,Executive,Master,3000.0,2.3,1,2,No,27,No
EMP1266,54,Sales,Developer,Master,6248.0,4.2,4,1,No,1,No
EMP1267,26,IT,Developer,Bachelor,4838.0,0.5,1,2,No,1,Yes
EMP1268,52,Sales,Consultant,High School,4287.0,5.2,2,1,Yes,23,Yes
EMP1269,40,Finance,Analyst,Bachelor,9700.0,3.3,1,4,Yes,12,Yes
EMP1270,29,HR,Developer,Bachelor,9506.0,0.5,2,1,Yes,11,Yes
EMP1271,30,Operations,Consultant,Bachelor,9448.0,1.1,3,2,No,25,No
EMP1272,58,Marketing,Developer,Bachelor,5977.0,8.2,2,4,No,15,No
EMP1273,45,Finance,Manager,Bachelor,15972.0,10.8,2,1,No,13,No
EMP1274,46,IT,Developer,Bachelor,8804.0,6.9,1,1,No,2,No
EMP1275,23,Marketing,Manager,Master,7738.0,6.1,4,1,No,23,Yes
EMP1276,29,IT,Executive,Bachelor,9451.0,2.7,2,1,No,8,No
EMP1277,45,Operations,Manager,PhD,10764.0,12.0,3,4,No,17,No
EMP1278,22,Marketing,Consultant,Bachelor,8682.0,11.1,3,4,No,29,No
EMP1279,48,Finance,Manager,Bachelor,7925.0,12.2,4,2,No,2,No
EMP1280,46,Finance,Analyst,Master,7300.0,2.4,2,3,Yes,25,No
EMP1281,38,Finance,Consultant,High School,7420.0,0.5,3,2,No,3,No
EMP1282,31,Finance,Developer,High School,14257.0,3.5,3,1,Yes,12,No
EMP1283,47,Sales,Consultant,Bachelor,9591.0,0.5,3,3,No,3,No
EMP1284,29,Finance,Executive,Bachelor,6332.0,1.6,1,4,No,21,No
EMP1285,45,Finance,Analyst,Master,6044.0,5.7,4,4,Yes,22,No
EMP1286,40,Sales,Executive,Master,7539.0,15.0,1,3,No,15,No
EMP1287,30,Operations,Analyst,Bachelor,13734.0,9.4,4,1,Yes,15,Yes
EMP1288,23,Finance,Consultant,Master,11748.0,0.9,2,2,No,25,No
EMP1289,46,Sales,Executive,High School,8261.0,7.1,2,2,No,19,No
EMP1290,51,Sales,Executive,Bachelor,10920.0,0.5,1,2,No,24,No
EMP1291,47,Finance,Developer,Bachelor,7754.0,1.8,4,4,No,18,No
EMP1292,39,HR,Analyst,Bachelor,7622.0,6.7,4,3,No,15,No
EMP1293,57,IT,Executive,Bachelor,7179.0,15.2,2,2,No,7,No
EMP1294,56,Sales,Analyst,Master,9444.0,12.9,1,3,No,24,No
EMP1295,35,HR,Analyst,Master,4028.0,2.2,4,1,Yes,12,No
EMP1296,27,IT,Developer,Bachelor,7942.0,2.8,4,4,No,12,No
EMP1297,54,IT,Analyst,PhD,3000.0,7.4,3,2,No,22,No
EMP1298,42,HR,Developer,Bachelor,8228.0,11.0,3,3,No,24,No
EMP1299,55,IT,Analyst,Bachelor,13091.0,4.0,2,1,No,2,No
EMP1300,59,Operations,Developer,Master,10765.0,5.9,3,2,No,26,No
EMP1301,57,Marketing,Analyst,Master,6433.0,0.7,4,4,Yes,24,No
EMP1302,38,Marketing,Executive,High School,8922.0,1.0,4,2,Yes,27,Yes
EMP1303,37,Operations,Analyst,Bachelor,6938.0,0.5,4,3,Yes,15,No
EMP1304,42,IT,Executive,Master,6194.0,2.6,4,2,No,7,No
EMP1305,27,HR,Analyst,Bachelor,11344.0,8.1,2,4,No,6,No
EMP1306,24,HR,Analyst,PhD,7639.0,2.4,1,4,Yes,5,No
EMP1307,31,Finance,Consultant,Bachelor,15086.0,2.7,1,3,Yes,9,No
EMP1308,27,HR,Manager,Bachelor,10106.0,2.1,4,1,Yes,28,Yes
EMP1309,29,IT,Consultant,PhD,10539.0,3.4,4,2,Yes,3,No
EMP1310,52,Sales,Developer,Master,9707.0,1.0,3,3,No,29,No
EMP1311,48,Marketing,Analyst,Master,4760.0,1.4,4,3,No,7,No
EMP1312,22,Finance,Developer,Bachelor,3764.0,6.4,2,4,No,4,No
EMP1313,22,Operations,Consultant,Bachelor,6421.0,11.5,4,4,No,8,No
EMP1314,59,IT,Executive,Master,7738.0,2.5,2,3,No,19,No
EMP1315,25,Finance,Executive,Bachelor,8106.0,2.3,3,4,No,11,No
EMP1316,45,Sales,Consultant,High School,6259.0,12.3,3,1,Yes,5,No
EMP1317,44,Operations,Consultant,High School,12726.0,12.8,4,4,No,13,No
EMP1318,24,IT,Manager,PhD,4106.0,8.8,2,1,Yes,22,No
EMP1319,23,HR,Consultant,PhD,6410.0,7.3,3,4,Yes,16,Yes
EMP1320,46,HR,Developer,PhD,6599.0,4.7,4,3,No,25,No
EMP1321,44,Operations,Developer,Master,7980.0,8.9,3,3,No,25,No
EMP1322,34,Marketing,Manager,High School,9368.0,6.1,1,4,No,12,No
EMP1323,41,Finance,Manager,Master,10753.0,4.3,2,1,No,15,No
EMP1324,51,Operations,Consultant,Bachelor,13100.0,0.5,2,3,No,27,Yes
EMP1325,37,Finance,Analyst,Bachelor,3000.0,0.5,4,2,No,19,No
EMP1326,24,Operations,Consultant,Bachelor,7627.0,5.0,4,3,No,28,No
EMP1327,50,HR,Manager,Bachelor,9418.0,1.4,3,4,No,4,Yes
EMP1328,29,IT,Developer,Bachelor,9463.0,0.5,2,4,No,27,No
EMP1329,56,Operations,Executive,Bachelor,7443.0,1.0,2,2,No,9,No
EMP1330,25,IT,Developer,PhD,6266.0,0.5,4,1,Yes,6,No
EMP1331,54,IT,Executive,Master,8869.0,2.9,3,1,No,11,No
EMP1332,39,IT,Manager,Master,3000.0,0.5,3,1,No,23,No
EMP1333,39,Operations,Developer,Bachelor,5579.0,15.2,1,4,Yes,6,No
EMP1334,56,Operations,Analyst,High School,3981.0,8.1,4,2,Yes,26,No
EMP1335,31,Finance,Executive,Bachelor,11584.0,2.6,1,1,No,2,No
EMP1336,50,Finance,Analyst,Bachelor,5051.0,6.2,2,1,No,13,No
EMP1337,58,Operations,Developer,PhD,7439.0,15.9,2,2,No,17,No
EMP1338,31,Marketing,Consultant,Bachelor,6240.0,0.5,4,2,No,9,No
EMP1339,53,Marketing,Executive,Master,6456.0,0.5,3,3,No,11,No
EMP1340,55,Marketing,Manager,Bachelor,12649.0,4.5,2,1,Yes,24,No
EMP1341,33,Marketing,Analyst,High School,7580.0,1.6,3,2,Yes,13,Yes
EMP1342,28,Marketing,Analyst,Master,11769.0,5.3,2,1,No,19,No
EMP1343,31,IT,Developer,Bachelor,13526.0,4.4,1,2,Yes,3,No
EMP1344,45,Finance,Manager,Master,3364.0,0.5,3,2,Yes,21,No
EMP1345,52,IT,Developer,Bachelor,5983.0,3.2,2,4,No,24,No
EMP1346,56,IT,Executive,Bachelor,13058.0,3.8,2,3,Yes,13,No
EMP1347,25,HR,Manager,Bachelor,3976.0,1.3,1,1,No,14,No
EMP1348,44,IT,Executive,Bachelor,3000.0,27.7,2,1,Yes,7,No
EMP1349,44,Marketing,Manager,Master,6846.0,11.1,2,3,No,19,No
EMP1350,55,Operations,Manager,Bachelor,4060.0,3.7,4,3,No,12,No
EMP1351,25,Finance,Consultant,Bachelor,6153.0,0.6,3,4,No,21,No
EMP1352,49,HR,Analyst,Bachelor,10255.0,13.5,4,4,No,3,No
EMP1353,26,Sales,Executive,Bachelor,3959.0,1.8,2,3,No,3,No
EMP1354,53,Finance,Executive,Bachelor,4040.0,0.5,4,2,No,24,Yes
EMP1355,36,Marketing,Analyst,Master,4908.0,0.8,2,3,Yes,7,No
EMP1356,57,Sales,Analyst,Master,12856.0,1.0,4,3,Yes,9,Yes
EMP1357,55,Sales,Consultant,Bachelor,7030.0,0.6,1,3,No,24,Yes
EMP1358,59,IT,Executive,Bachelor,7244.0,0.9,3,4,Yes,7,No
EMP1359,26,IT,Manager,Master,6675.0,0.5,3,2,No,29,No
